,latitude,longitude,pop
179,-11.693194444444444,43.27597222222222,18.236313832651643
180,-11.692083333333333,43.27208333333334,18.236313832651643
181,-11.692638888888887,43.27513888888889,18.236313832651643
182,-11.637361111111113,43.36208333333333,18.236313832651643
183,-11.635694444444445,43.36291666666666,18.236313832651643
184,-11.640416666666667,43.3626388888889,18.236313832651643
185,-11.691527777777774,43.27597222222222,18.236313832651643
186,-11.638194444444444,43.3626388888889,18.236313832651643
187,-11.642083333333336,43.36291666666666,18.236313832651643
188,-11.691805555555556,43.27291666666667,18.236313832651643
189,-11.690972222222221,43.273194444444435,18.236313832651643
190,-11.692916666666667,43.27458333333333,18.236313832651643
191,-11.694305555555555,43.27458333333333,18.236313832651643
192,-11.694583333333336,43.274027777777775,18.236313832651643
193,-11.691527777777774,43.27652777777778,18.236313832651643
194,-11.640138888888883,43.36208333333333,18.236313832651643
195,-11.63625,43.36291666666666,18.236313832651643
196,-11.682916666666667,43.275694444444454,18.236313832651643
197,-11.90125,43.4326388888889,18.236313832651643
198,-11.909305555555555,43.451805555555545,18.236313832651643
199,-11.684305555555556,43.27541666666666,18.236313832651643
200,-11.91125,43.450694444444466,18.236313832651643
201,-11.91125,43.45263888888889,18.236313832651643
202,-11.911805555555556,43.453194444444435,18.236313832651643
203,-11.909861111111107,43.45208333333333,18.236313832651643
204,-11.911805555555556,43.45125,18.236313832651643
205,-11.89375,43.43708333333333,18.236313832651643
206,-11.682083333333333,43.27597222222222,18.236313832651643
207,-11.682083333333333,43.27291666666667,18.236313832651643
208,-11.910138888888893,43.451805555555545,18.236313832651643
209,-11.91125,43.45152777777778,18.236313832651643
210,-11.91125,43.45097222222223,18.236313832651643
211,-11.910694444444443,43.45236111111111,18.236313832651643
212,-11.684027777777779,43.27513888888889,18.236313832651643
213,-11.91125,43.45208333333333,18.236313832651643
214,-11.910972222222226,43.451805555555545,18.236313832651643
215,-11.683472222222226,43.273472222222225,18.236313832651643
216,-11.682361111111113,43.27236111111111,18.236313832651643
217,-11.683194444444444,43.27430555555557,18.236313832651643
218,-11.682638888888887,43.27597222222222,18.236313832651643
219,-11.910972222222226,43.45263888888889,18.236313832651643
220,-11.910972222222226,43.45097222222223,18.236313832651643
221,-11.683472222222226,43.275694444444454,18.236313832651643
222,-11.68375,43.275694444444454,18.236313832651643
223,-11.900138888888893,43.432916666666664,18.236313832651643
224,-11.682638888888887,43.27208333333334,18.236313832651643
225,-11.682638888888887,43.27541666666666,18.236313832651643
226,-11.682916666666667,43.27263888888889,18.236313832651643
227,-11.910694444444443,43.44875,18.236313832651643
228,-11.911527777777774,43.453194444444435,18.236313832651643
229,-11.682916666666667,43.27597222222222,18.236313832651643
230,-11.684305555555556,43.274861111111115,18.236313832651643
231,-11.682916666666667,43.27625,18.236313832651643
232,-11.684305555555556,43.274027777777775,18.236313832651643
233,-11.682638888888887,43.274861111111115,18.236313832651643
234,-11.909305555555555,43.45236111111111,18.236313832651643
235,-11.91125,43.45125,18.236313832651643
236,-11.909861111111107,43.451805555555545,18.236313832651643
237,-11.682916666666667,43.273194444444435,18.236313832651643
238,-11.683194444444444,43.27541666666666,18.236313832651643
239,-11.91125,43.446527777777774,18.236313832651643
240,-11.912361111111107,43.451805555555545,18.236313832651643
241,-11.909861111111107,43.453194444444435,18.236313832651643
242,-11.683472222222226,43.274861111111115,18.236313832651643
243,-11.682916666666667,43.27236111111111,18.236313832651643
244,-11.682638888888887,43.27513888888889,18.236313832651643
245,-11.90875,43.45152777777778,18.236313832651643
246,-11.894305555555556,43.43208333333333,18.236313832651643
247,-11.911805555555556,43.45291666666667,18.236313832651643
248,-11.682361111111113,43.27513888888889,18.236313832651643
249,-11.910694444444443,43.45263888888889,18.236313832651643
250,-11.910694444444443,43.44847222222222,18.236313832651643
251,-11.682361111111113,43.271805555555545,18.236313832651643
252,-11.895416666666666,43.432361111111106,18.236313832651643
253,-11.682916666666667,43.27152777777778,18.236313832651643
254,-11.910138888888893,43.45236111111111,18.236313832651643
255,-11.911527777777774,43.45291666666667,18.236313832651643
256,-11.684027777777779,43.274861111111115,18.236313832651643
257,-11.682083333333333,43.27652777777778,18.236313832651643
258,-11.683194444444444,43.274861111111115,18.236313832651643
259,-11.910138888888893,43.453194444444435,18.236313832651643
260,-11.910972222222226,43.453194444444435,18.236313832651643
261,-11.911527777777774,43.45125,18.236313832651643
262,-11.910138888888893,43.45208333333333,18.236313832651643
263,-11.684305555555556,43.27375,18.236313832651643
264,-11.91125,43.453194444444435,18.236313832651643
265,-11.684027777777779,43.275694444444454,18.236313832651643
266,-11.657361111111117,43.289027777777775,18.236313832651643
267,-11.656527777777775,43.29152777777777,18.236313832651643
268,-11.656805555555556,43.28958333333333,18.236313832651643
269,-11.652638888888893,43.29125,18.236313832651643
270,-11.65375,43.29041666666666,18.236313832651643
271,-11.652361111111107,43.29152777777777,18.236313832651643
272,-11.657083333333333,43.29125,18.236313832651643
273,-11.656805555555556,43.29125,18.236313832651643
274,-11.655416666666667,43.28986111111111,18.236313832651643
275,-11.658194444444444,43.29013888888889,18.236313832651643
276,-11.652916666666664,43.29125,18.236313832651643
277,-11.657638888888883,43.28930555555557,18.236313832651643
278,-11.657361111111117,43.28986111111111,18.236313832651643
279,-11.656805555555556,43.28930555555557,18.236313832651643
280,-11.656527777777775,43.28930555555557,18.236313832651643
281,-11.656805555555556,43.29041666666666,18.236313832651643
282,-11.655416666666667,43.28930555555557,18.236313832651643
283,-11.657916666666667,43.28986111111111,18.236313832651643
284,-11.653472222222225,43.28986111111111,18.236313832651643
285,-11.653472222222225,43.29041666666666,18.236313832651643
286,-11.656805555555556,43.290694444444455,18.236313832651643
287,-11.654583333333333,43.29041666666666,18.236313832651643
288,-11.65875,43.28958333333333,18.236313832651643
289,-11.657916666666667,43.29013888888889,18.236313832651643
290,-11.655694444444444,43.28986111111111,18.236313832651643
291,-11.657083333333333,43.28930555555557,18.236313832651643
292,-11.65875,43.28986111111111,18.236313832651643
293,-11.652638888888893,43.290694444444455,18.236313832651643
294,-11.653472222222225,43.290694444444455,18.236313832651643
295,-11.657361111111117,43.29041666666666,18.236313832651643
296,-11.655694444444444,43.28875,18.236313832651643
297,-11.653194444444445,43.29041666666666,18.236313832651643
298,-11.653194444444445,43.29125,18.236313832651643
299,-11.652083333333335,43.29152777777777,18.236313832651643
300,-11.654305555555556,43.28986111111111,18.236313832651643
301,-11.652083333333335,43.29125,18.236313832651643
302,-11.656527777777775,43.290694444444455,18.236313832651643
303,-11.657083333333333,43.29013888888889,18.236313832651643
304,-11.653194444444445,43.290694444444455,18.236313832651643
305,-11.657916666666667,43.28958333333333,18.236313832651643
306,-11.653194444444445,43.29152777777777,18.236313832651643
307,-11.651805555555557,43.29152777777777,18.236313832651643
308,-11.654861111111117,43.28986111111111,18.236313832651643
309,-11.655972222222225,43.289027777777775,18.236313832651643
310,-11.65375,43.290694444444455,18.236313832651643
311,-11.659027777777775,43.289027777777775,18.236313832651643
312,-11.65875,43.289027777777775,18.236313832651643
313,-11.657638888888883,43.28986111111111,18.236313832651643
314,-11.656527777777775,43.28958333333333,18.236313832651643
315,-11.657361111111117,43.28875,18.236313832651643
316,-11.577361111111117,43.28930555555557,18.236313832651643
317,-11.403194444444445,43.2926388888889,18.236313832651643
318,-11.407916666666667,43.29208333333333,18.236313832651643
319,-11.580416666666665,43.28652777777778,18.236313832651643
320,-11.395694444444445,43.2926388888889,18.236313832651643
321,-11.40375,43.2926388888889,18.236313832651643
322,-11.577916666666667,43.28763888888889,18.236313832651643
323,-11.405694444444444,43.292361111111106,18.236313832651643
324,-11.404305555555556,43.29347222222222,18.236313832651643
325,-11.40375,43.292361111111106,18.236313832651643
326,-11.578194444444444,43.28791666666667,18.236313832651643
327,-11.401527777777774,43.29375,18.236313832651643
328,-11.401805555555557,43.29402777777778,18.236313832651643
329,-11.576805555555556,43.288472222222225,18.236313832651643
330,-11.58125,43.288194444444436,18.236313832651643
331,-11.578194444444444,43.286805555555546,18.236313832651643
332,-11.579027777777775,43.28652777777778,18.236313832651643
333,-11.402361111111107,43.29319444444447,18.236313832651643
334,-11.402638888888893,43.29347222222222,18.236313832651643
335,-11.582083333333333,43.29013888888889,18.236313832651643
336,-11.582638888888884,43.288472222222225,18.236313832651643
337,-11.579583333333336,43.28875,18.236313832651643
338,-11.40875,43.292361111111106,18.236313832651643
339,-11.408472222222226,43.29319444444447,18.236313832651643
340,-11.404583333333333,43.29375,18.236313832651643
341,-11.406805555555556,43.29208333333333,18.236313832651643
342,-11.405138888888883,43.29347222222222,18.236313832651643
343,-11.408472222222226,43.29208333333333,18.236313832651643
344,-11.578194444444444,43.28708333333334,18.236313832651643
345,-11.582638888888884,43.28708333333334,18.236313832651643
346,-11.577916666666667,43.288472222222225,18.236313832651643
347,-11.809027777777779,43.294861111111096,18.236313832651643
348,-11.812638888888893,43.29625,18.236313832651643
349,-11.813472222222225,43.29319444444447,18.236313832651643
350,-11.809583333333334,43.29347222222222,18.236313832651643
351,-11.809583333333334,43.294861111111096,18.236313832651643
352,-11.812916666666665,43.29541666666667,18.236313832651643
353,-11.809027777777779,43.29513888888889,18.236313832651643
354,-11.812083333333335,43.29513888888889,18.236313832651643
355,-11.809861111111116,43.29347222222222,18.236313832651643
356,-11.811527777777775,43.29625,18.236313832651643
357,-11.810416666666667,43.294305555555546,18.236313832651643
358,-11.813194444444445,43.29625,18.236313832651643
359,-11.81125,43.295694444444436,18.236313832651643
360,-11.809305555555556,43.29347222222222,18.236313832651643
361,-11.809861111111116,43.294305555555546,18.236313832651643
362,-11.812916666666665,43.29319444444447,18.236313832651643
363,-11.810694444444444,43.29513888888889,18.236313832651643
364,-11.809861111111116,43.29458333333334,18.236313832651643
365,-11.809583333333334,43.29513888888889,18.236313832651643
366,-11.810138888888883,43.295694444444436,18.236313832651643
367,-11.813194444444445,43.295972222222225,18.236313832651643
368,-11.812916666666665,43.29625,18.236313832651643
369,-11.811805555555555,43.29625,18.236313832651643
370,-11.880138888888887,43.43125,18.236313832651643
371,-11.879861111111113,43.43180555555556,18.236313832651643
372,-11.877638888888884,43.420972222222225,18.236313832651643
373,-11.880972222222226,43.43208333333333,18.236313832651643
374,-11.880138888888887,43.432916666666664,18.236313832651643
375,-11.880694444444444,43.43180555555556,18.236313832651643
376,-11.882361111111116,43.42180555555557,18.236313832651643
377,-11.882083333333336,43.42208333333333,18.236313832651643
378,-11.880694444444444,43.43069444444443,18.236313832651643
379,-11.880416666666667,43.42958333333333,18.236313832651643
380,-11.879305555555556,43.42208333333333,18.236313832651643
381,-11.879583333333333,43.43041666666666,18.236313832651643
382,-11.880138888888887,43.43180555555556,18.236313832651643
383,-11.88125,43.42125,18.236313832651643
384,-11.880138888888887,43.431527777777774,18.236313832651643
385,-11.880972222222226,43.431527777777774,18.236313832651643
386,-11.879305555555556,43.420972222222225,18.236313832651643
387,-11.880694444444444,43.43125,18.236313832651643
388,-11.879027777777774,43.421527777777776,18.236313832651643
389,-11.880694444444444,43.42041666666667,18.236313832651643
390,-11.880416666666667,43.420694444444436,18.236313832651643
391,-11.87875,43.42041666666667,18.236313832651643
392,-11.879027777777774,43.420694444444436,18.236313832651643
393,-11.879861111111113,43.43208333333333,18.236313832651643
394,-11.879583333333333,43.42263888888889,18.236313832651643
395,-11.880416666666667,43.432361111111106,18.236313832651643
396,-11.880694444444444,43.420694444444436,18.236313832651643
397,-11.88125,43.432361111111106,18.236313832651643
398,-11.880138888888887,43.43097222222222,18.236313832651643
399,-11.880694444444444,43.42125,18.236313832651643
400,-11.880694444444444,43.432916666666664,18.236313832651643
401,-11.880972222222226,43.4326388888889,18.236313832651643
402,-11.879861111111113,43.42180555555557,18.236313832651643
403,-11.879305555555556,43.42180555555557,18.236313832651643
404,-11.879583333333333,43.42236111111111,18.236313832651643
405,-11.881805555555555,43.431527777777774,18.236313832651643
406,-11.879583333333333,43.431527777777774,18.236313832651643
407,-11.879305555555556,43.421527777777776,18.236313832651643
408,-11.880694444444444,43.42958333333333,18.236313832651643
409,-11.882083333333336,43.43180555555556,18.236313832651643
410,-11.879583333333333,43.42208333333333,18.236313832651643
411,-11.87875,43.420972222222225,18.236313832651643
412,-11.880972222222226,43.42125,18.236313832651643
413,-11.880416666666667,43.42041666666667,18.236313832651643
414,-11.880416666666667,43.43125,18.236313832651643
415,-11.881527777777775,43.432361111111106,18.236313832651643
416,-11.877916666666666,43.420694444444436,18.236313832651643
417,-11.879027777777774,43.420972222222225,18.236313832651643
418,-11.39375,43.335694444444435,18.236313832651643
419,-11.393194444444443,43.33708333333333,18.236313832651643
420,-11.394583333333333,43.33708333333333,18.236313832651643
421,-11.394305555555556,43.33625,18.236313832651643
422,-11.385416666666664,43.33375,18.236313832651643
423,-11.386527777777774,43.334305555555545,18.236313832651643
424,-11.384305555555557,43.317083333333336,18.236313832651643
425,-11.384861111111107,43.33402777777778,18.236313832651643
426,-11.387083333333333,43.33402777777778,18.236313832651643
427,-11.393472222222226,43.33402777777778,18.236313832651643
428,-11.389305555555556,43.31652777777778,18.236313832651643
429,-11.394583333333333,43.33513888888889,18.236313832651643
430,-11.395694444444445,43.33541666666667,18.236313832651643
431,-11.394027777777774,43.33513888888889,18.236313832651643
432,-11.384305555555557,43.33541666666667,18.236313832651643
433,-11.394583333333333,43.338194444444454,18.236313832651643
434,-11.603472222222226,43.389305555555545,18.236313832651643
435,-11.587083333333334,43.383472222222224,18.236313832651643
436,-11.587083333333334,43.385694444444454,18.236313832651643
437,-11.587916666666667,43.38458333333333,18.236313832651643
438,-11.587083333333334,43.38430555555557,18.236313832651643
439,-11.589027777777774,43.38458333333333,18.236313832651643
440,-11.604027777777775,43.39013888888889,18.236313832651643
441,-11.587083333333334,43.38680555555555,18.236313832651643
442,-11.587083333333334,43.37208333333334,18.236313832651643
443,-11.587638888888893,43.38263888888889,18.236313832651643
444,-11.587916666666667,43.38236111111111,18.236313832651643
445,-11.502083333333333,43.36625,18.236313832651643
446,-11.501805555555556,43.36541666666667,18.236313832651643
447,-11.394583333333333,43.3401388888889,18.236313832651643
448,-11.499583333333335,43.3648611111111,18.236313832651643
449,-11.37875,43.33902777777778,18.236313832651643
450,-11.394583333333333,43.33902777777778,18.236313832651643
451,-11.499861111111107,43.365694444444436,18.236313832651643
452,-11.39375,43.33847222222222,18.236313832651643
453,-11.499305555555555,43.364305555555546,18.236313832651643
454,-11.499583333333335,43.365972222222226,18.236313832651643
455,-11.483194444444445,43.329027777777775,18.236313832651643
456,-11.394305555555556,43.34125,18.236313832651643
457,-11.50125,43.330138888888904,18.236313832651643
458,-11.500416666666665,43.36375,18.236313832651643
459,-11.394305555555556,43.34041666666667,18.236313832651643
460,-11.500138888888893,43.3648611111111,18.236313832651643
461,-11.481805555555557,43.329861111111114,18.236313832651643
462,-11.391805555555555,43.34263888888889,18.236313832651643
463,-11.384305555555557,43.34236111111111,18.236313832651643
464,-11.501527777777778,43.36625,18.236313832651643
465,-11.392638888888893,43.34263888888889,18.236313832651643
466,-11.392361111111107,43.34208333333334,18.236313832651643
467,-11.394583333333333,43.34125,18.236313832651643
468,-11.48125,43.32930555555557,18.236313832651643
469,-11.395694444444445,43.34097222222222,18.236313832651643
470,-11.500694444444445,43.365694444444436,18.236313832651643
471,-11.395138888888884,43.339861111111105,18.236313832651643
472,-11.492361111111107,43.32958333333333,18.236313832651643
473,-11.501805555555556,43.36625,18.236313832651643
474,-11.394861111111107,43.33930555555556,18.236313832651643
475,-11.395416666666666,43.34152777777778,18.236313832651643
476,-11.392361111111107,43.34236111111111,18.236313832651643
477,-11.394305555555556,43.33930555555556,18.236313832651643
478,-11.480416666666667,43.329027777777775,18.236313832651643
479,-11.480138888888884,43.329027777777775,18.236313832651643
480,-11.394027777777774,43.340694444444466,18.236313832651643
481,-11.394027777777774,43.34263888888889,18.236313832651643
482,-11.394305555555556,43.33847222222222,18.236313832651643
483,-11.395416666666666,43.340694444444466,18.236313832651643
484,-11.499583333333335,43.36625,18.236313832651643
485,-11.49875,43.365972222222226,18.236313832651643
486,-11.394861111111107,43.34152777777778,18.236313832651643
487,-11.394305555555556,43.341805555555545,18.236313832651643
488,-11.502638888888884,43.365972222222226,18.236313832651643
489,-11.500694444444445,43.36541666666667,18.236313832651643
490,-11.499305555555555,43.365972222222226,18.236313832651643
491,-11.394305555555556,43.34291666666667,18.236313832651643
492,-11.393472222222226,43.341805555555545,18.236313832651643
493,-11.393472222222226,43.34208333333334,18.236313832651643
494,-11.39375,43.34152777777778,18.236313832651643
495,-11.395694444444445,43.33930555555556,18.236313832651643
496,-11.482083333333335,43.329027777777775,18.236313832651643
497,-11.48125,43.329027777777775,18.236313832651643
498,-11.502638888888884,43.364305555555546,18.236313832651643
499,-11.39375,43.34097222222222,18.236313832651643
500,-11.502361111111117,43.365972222222226,18.236313832651643
501,-11.483472222222225,43.329027777777775,18.236313832651643
502,-11.392916666666665,43.34208333333334,18.236313832651643
503,-11.394027777777774,43.33902777777778,18.236313832651643
504,-11.394027777777774,43.34236111111111,18.236313832651643
505,-11.394583333333333,43.34097222222222,18.236313832651643
506,-11.486527777777773,43.32930555555557,18.236313832651643
507,-11.394027777777774,43.33930555555556,18.236313832651643
508,-11.502638888888884,43.330694444444454,18.236313832651643
509,-11.392083333333336,43.34263888888889,18.236313832651643
510,-11.500972222222225,43.3648611111111,18.236313832651643
511,-11.480972222222226,43.32958333333333,18.236313832651643
512,-11.48875,43.329027777777775,18.236313832651643
513,-11.39375,43.34236111111111,18.236313832651643
514,-11.394583333333333,43.34041666666667,18.236313832651643
515,-11.480694444444444,43.329027777777775,18.236313832651643
516,-11.48875,43.32930555555557,18.236313832651643
517,-11.495694444444444,43.33125,18.236313832651643
518,-11.392638888888893,43.34291666666667,18.236313832651643
519,-11.39375,43.340694444444466,18.236313832651643
520,-11.392916666666665,43.34236111111111,18.236313832651643
521,-11.480416666666667,43.32930555555557,18.236313832651643
522,-11.500138888888893,43.365694444444436,18.236313832651643
523,-11.501527777777778,43.3648611111111,18.236313832651643
524,-11.395694444444445,43.340694444444466,18.236313832651643
525,-11.394583333333333,43.33847222222222,18.236313832651643
526,-11.395138888888884,43.341805555555545,18.236313832651643
527,-11.395138888888884,43.33847222222222,18.236313832651643
528,-11.500972222222225,43.329861111111114,18.236313832651643
529,-11.489027777777775,43.329027777777775,18.236313832651643
